source,target,external_category_id,raw_full_path,decision_status,semantic_category_code,garment_type_code,comparison_family_code,sleeve_length_class,pants_length_class,leggings_length_class,skirt_length_class,body_length_class,app_category_code,app_detail_code,mapping_status,comparison_eligible,decision_reason
"uniqlo","MEN","107603","Special Collaborations > Uniqlo U > Outerwear","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","107604","Special Collaborations > Uniqlo U > T-Shirts","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","107605","Special Collaborations > Uniqlo U > Shirts","confirmed","tops","shirt_blouse","shirt_blouse","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","107607","Special Collaborations > Uniqlo U > Bottoms","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","107608","Special Collaborations > Uniqlo U > Accessories","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139484","Special Collaborations > Uniqlo U > Bags","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"uniqlo","MEN","139483","Special Collaborations > Uniqlo U > Belts","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"uniqlo","MEN","107606","Special Collaborations > Uniqlo U > Sweaters","confirmed","tops","knit_sweater","knit_sweater","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","knit_sweater","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","139462","Special Collaborations > Uniqlo U > Blousons","confirmed","outerwear","blouson","blouson","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","other","other","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","139464","Special Collaborations > Uniqlo U > Parkers","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139463","Special Collaborations > Uniqlo U > Jackets","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139465","Special Collaborations > Uniqlo U > Wide Fit","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139471","Special Collaborations > Uniqlo U > Short Sleeve","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139473","Special Collaborations > Uniqlo U > Short Half Sleeve","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139470","Special Collaborations > Uniqlo U > Long Sleeve","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139481","Special Collaborations > Uniqlo U > Regular Lengths","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139482","Special Collaborations > Uniqlo U > Long Length","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139476","Special Collaborations > Uniqlo U > Airism","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139467","Special Collaborations > Uniqlo U > Cotton","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139466","Special Collaborations > Uniqlo U > Cargo","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139474","Special Collaborations > Uniqlo U > Dry Ex","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139480","Special Collaborations > Uniqlo U > Sweat","confirmed","tops","sweatshirt","sweatshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","sweatshirt","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","139475","Special Collaborations > Uniqlo U > Tank Top","confirmed","tops","tank_top","tank_top","sleeveless","not_applicable","not_applicable","not_applicable","not_applicable","other","other","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","139477","Special Collaborations > Uniqlo U > Crew Neck","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139468","Special Collaborations > Uniqlo U > Shorts","confirmed","","other_standard_pants","standard_pants","not_applicable","short_length","not_applicable","not_applicable","not_applicable","bottoms","shorts","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","141037","Special Collaborations > Uniqlo U > Coming Soon","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","139479","Special Collaborations > Uniqlo U > Others","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","149789","Special Collaborations > UNIQLO and JW ANDERSON > Pre launch","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","official product identifiers unavailable within observed source"
"uniqlo","MEN","107620","Special Collaborations > UNIQLO and JW ANDERSON > Outerwear","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","107624","Special Collaborations > UNIQLO and JW ANDERSON > Bottoms","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","107621","Special Collaborations > UNIQLO and JW ANDERSON > Cut & Sewn","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","107622","Special Collaborations > UNIQLO and JW ANDERSON > Shirts","confirmed","tops","shirt_blouse","shirt_blouse","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","126806","Special Collaborations > UNIQLO and JW ANDERSON > Sweaters","confirmed","tops","knit_sweater","knit_sweater","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","knit_sweater","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","107625","Special Collaborations > UNIQLO and JW ANDERSON > Socks","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"uniqlo","MEN","107626","Special Collaborations > UNIQLO and JW ANDERSON > Accessories","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134564","Special Collaborations > UNIQLO and JW ANDERSON > Bags","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"uniqlo","MEN","134566","Special Collaborations > UNIQLO and JW ANDERSON > Regular Fit","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134567","Special Collaborations > UNIQLO and JW ANDERSON > Wide Fit","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134568","Special Collaborations > UNIQLO and JW ANDERSON > Regular Length","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134570","Special Collaborations > UNIQLO and JW ANDERSON > Short Length","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134569","Special Collaborations > UNIQLO and JW ANDERSON > Long Length","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134571","Special Collaborations > UNIQLO and JW ANDERSON > Short Half Sleeve","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134572","Special Collaborations > UNIQLO and JW ANDERSON > Regular Socks","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"uniqlo","MEN","134573","Special Collaborations > UNIQLO and JW ANDERSON > Half Socks","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"uniqlo","MEN","134574","Special Collaborations > UNIQLO and JW ANDERSON > Denim","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134575","Special Collaborations > UNIQLO and JW ANDERSON > Cotton","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134576","Special Collaborations > UNIQLO and JW ANDERSON > Crew Neck","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","134577","Special Collaborations > UNIQLO and JW ANDERSON > Polo","confirmed","tops","polo_shirt","polo_shirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","polo_shirt","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","149792","Special Collaborations > UNIQLO and JW ANDERSON > Genderless","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","official product identifiers unavailable within observed source"
"uniqlo","MEN","107627","Special Collaborations > UNIQLO and JW ANDERSON > Others","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","140770","Special Collaborations > The Roger Federer Collection > DRY-EX Polo Shirts","confirmed","tops","polo_shirt","polo_shirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","polo_shirt","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","140771","Special Collaborations > The Roger Federer Collection > Ultra Stretch Shorts","confirmed","","other_standard_pants","standard_pants","not_applicable","short_length","not_applicable","not_applicable","not_applicable","bottoms","shorts","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","140772","Special Collaborations > The Roger Federer Collection > 3D Knit","confirmed","tops","knit_sweater","knit_sweater","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","knit_sweater","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","140773","Special Collaborations > The Roger Federer Collection > Dry Stretch Sweats","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","140774","Special Collaborations > The Roger Federer Collection > Others","review_required","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","review_required","false","preserved existing review_required decision"
"uniqlo","MEN","124445","GU > 상의 > 티셔츠","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","124446","GU > 상의 > 스웨트","confirmed","tops","sweatshirt","sweatshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","sweatshirt","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","124447","GU > 상의 > 셔츠","confirmed","tops","shirt_blouse","shirt_blouse","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","124448","GU > 상의 > 니트","confirmed","tops","knit_sweater","knit_sweater","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","knit_sweater","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","124449","GU > 팬츠 > 진","confirmed","bottoms","denim_pants","standard_pants","not_applicable","long_length","not_applicable","not_applicable","not_applicable","bottoms","jeans","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","124450","GU > 팬츠 > 팬츠","confirmed","","other_standard_pants","standard_pants","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","bottoms","casual_pants","direct","true","preserved existing confirmed decision"
"uniqlo","MEN","139040","GU > 라운지웨어 & 홈웨어 > 파자마","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"uniqlo","KIDS","58587","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","58585","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 반팔","confirmed","tops","tshirt","tshirt","short_sleeve","not_applicable","not_applicable","not_applicable","not_applicable","tops","short_sleeve","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","94366","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 그래픽 티셔츠","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","58586","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 걸즈","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","58589","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > DRY-EX","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","58584","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 긴팔","confirmed","tops","tshirt","tshirt","long_sleeve","not_applicable","not_applicable","not_applicable","not_applicable","tops","long_sleeve","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","58591","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 그 외","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","151483","티셔츠 & UT > 그래픽티셔츠 > Pokémon","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","132868","티셔츠 & UT > 그래픽티셔츠 > MAGIC FOR ALL ICONS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","136168","티셔츠 & UT > 그래픽티셔츠 > PEANUTS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","140590","티셔츠 & UT > 그래픽티셔츠 > Monchhichi","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","144584","티셔츠 & UT > 그래픽티셔츠 > MARIO KART WORLD","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","146992","티셔츠 & UT > 그래픽티셔츠 > CHIIKAWA","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","136135","티셔츠 & UT > 그래픽티셔츠 > mofusand","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","131941","티셔츠 & UT > 그래픽티셔츠 > Jason Polan","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","134044","티셔츠 & UT > 그래픽티셔츠 > Pokémon","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","128636","티셔츠 & UT > 그래픽티셔츠 > Minecraft","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","128633","티셔츠 & UT > 그래픽티셔츠 > Sanrio characters","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","127489","티셔츠 & UT > 그래픽티셔츠 > NY POP ART","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","139969","티셔츠 & UT > 그래픽티셔츠 > The Super Mario Galaxy Movie","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","136201","티셔츠 & UT > 그래픽티셔츠 > POP MART","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","128545","티셔츠 & UT > 그래픽티셔츠 > ZOOTOPIA","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","128051","티셔츠 & UT > 그래픽티셔츠 > Sanrio characters","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","124882","티셔츠 & UT > 그래픽티셔츠 > PEANUTS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","121582","티셔츠 & UT > 그래픽티셔츠 > POP MART","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","120172","티셔츠 & UT > 그래픽티셔츠 > STUDIO GHIBLI","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","121219","티셔츠 & UT > 그래픽티셔츠 > CHIIKAWA x JOKE BEAR AND FRIENDS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","122143","티셔츠 & UT > 그래픽티셔츠 > PEANUTS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","120757","티셔츠 & UT > 그래픽티셔츠 > MAGIC FOR ALL TIMELESS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","118121","티셔츠 & UT > 그래픽티셔츠 > TOY STORY","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","112705","티셔츠 & UT > 그래픽티셔츠 > mofusand","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","117028","티셔츠 & UT > 그래픽티셔츠 > NY POP ART","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","107759","티셔츠 & UT > 그래픽티셔츠 > Minecraft","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","112753","티셔츠 & UT > 그래픽티셔츠 > Pokémon","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","112706","티셔츠 & UT > 그래픽티셔츠 > Disney in Blue","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","108044","티셔츠 & UT > 그래픽티셔츠 > Sanrio characters","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","105622","티셔츠 & UT > 그래픽티셔츠 > SpongeBob SquarePants■Cactus Plant Flea Market","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","105181","티셔츠 & UT > 그래픽티셔츠 > NY POP ART","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","104030","티셔츠 & UT > 그래픽티셔츠 > DRAGON BALL / DRAGON BALL DAIMA","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","87966","티셔츠 & UT > 그래픽티셔츠 > Sanrio characters","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","94166","티셔츠 & UT > 그래픽티셔츠 > MAGIC FOR ALL with Yu Nagaba","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","81250","티셔츠 & UT > 그래픽티셔츠 > STUDIO GHIBLI","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","86692","티셔츠 & UT > 그래픽티셔츠 > TV animation ONE PIECE 25th","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","83567","티셔츠 & UT > 그래픽티셔츠 > mofusand","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","86459","티셔츠 & UT > 그래픽티셔츠 > Pokémon","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","81753","티셔츠 & UT > 그래픽티셔츠 > 【OSHI NO KO】","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","64823","티셔츠 & UT > 그래픽티셔츠 > PEANUTS Sports Club","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","65713","티셔츠 & UT > 그래픽티셔츠 > UT ARCHIVE Andy Warhol / Keith Haring / Jean-Michel Basquiat","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","79276","티셔츠 & UT > 그래픽티셔츠 > Pokémon: A New Adventure","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","81220","티셔츠 & UT > 그래픽티셔츠 > MINECRAFT","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","79243","티셔츠 & UT > 그래픽티셔츠 > Chiikawa × Sanrio characters: Sweets Collection","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63022","티셔츠 & UT > 그래픽티셔츠 > PEANUTS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","64825","티셔츠 & UT > 그래픽티셔츠 > Sanrio characters","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","64824","티셔츠 & UT > 그래픽티셔츠 > mofusand Fruits Paradise","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","64822","티셔츠 & UT > 그래픽티셔츠 > Micky Stands","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63009","티셔츠 & UT > 그래픽티셔츠 > Disney Collection","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63012","티셔츠 & UT > 그래픽티셔츠 > KAWS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","73042","티셔츠 & UT > 그래픽티셔츠 > MAGIC FOR ALL Girls Collection","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63005","티셔츠 & UT > 그래픽티셔츠 > Andy Warhol x Kosuke Kawamura","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63006","티셔츠 & UT > 그래픽티셔츠 > Andy Warhol Flowers Collection","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
