provider,category_key,category_path,group_codes,group_labels,disposition,product_count,audience_codes,sample_product_ids,sample_product_names,mapping_basis,notes,source_ids,source_names
uniqlo,uniqlo:57894:57975:58082:58599,KIDS > 청바지 & 팬츠 > 청바지 & 팬츠 > 스웨트 팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,1,KIDS,E485162,KIDS드라이스웨트팬츠(카고),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58082"", ""class"": ""57975"", ""gender"": ""57894"", ""subcategory"": ""58599""}","{""category"": ""pants"", ""class"": ""pants and skirts"", ""gender"": ""kids"", ""subcategory"": ""sweat pants""}"
uniqlo,uniqlo:57894:57975:58082:58600,KIDS > 청바지 & 팬츠 > 청바지 & 팬츠 > 진,C,팬츠·쇼츠·레깅스,COMPARABLE,3,KIDS,E486630|E486637|E486638,KIDS배럴레그진|KIDS저지레귤러핏진|KIDS저지레귤러핏컬러진,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58082"", ""class"": ""57975"", ""gender"": ""57894"", ""subcategory"": ""58600""}","{""category"": ""pants"", ""class"": ""pants and skirts"", ""gender"": ""kids"", ""subcategory"": ""jeans""}"
uniqlo,uniqlo:57894:57975:58082:58601,KIDS > 청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,1,KIDS,E483502,KIDS카고조거팬츠(무지),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58082"", ""class"": ""57975"", ""gender"": ""57894"", ""subcategory"": ""58601""}","{""category"": ""pants"", ""class"": ""pants and skirts"", ""gender"": ""kids"", ""subcategory"": ""jogger pants""}"
uniqlo,uniqlo:57894:57975:58082:58603,KIDS > 청바지 & 팬츠 > 청바지 & 팬츠 > 이지 팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,1,KIDS,E479575,KIDS스트레치이지팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58082"", ""class"": ""57975"", ""gender"": ""57894"", ""subcategory"": ""58603""}","{""category"": ""pants"", ""class"": ""pants and skirts"", ""gender"": ""kids"", ""subcategory"": ""easy pants""}"
uniqlo,uniqlo:57894:57975:58084:58607,KIDS > 청바지 & 팬츠 > 반바지 > 반바지,C,팬츠·쇼츠·레깅스,COMPARABLE,6,KIDS,E483327|E483395|E483406|E483411|E483412,GIRLS데님쇼트팬츠|GIRLS이지쇼트팬츠|KIDS기어쇼트팬츠(물놀이겸용)|KIDS AIRism코튼하프팬츠(무지)|KIDS AIRism코튼하프팬츠(프린트),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58084"", ""class"": ""57975"", ""gender"": ""57894"", ""subcategory"": ""58607""}","{""category"": ""short pants"", ""class"": ""pants and skirts"", ""gender"": ""kids"", ""subcategory"": ""shorts""}"
uniqlo,uniqlo:57894:57975:58084:58608,KIDS > 청바지 & 팬츠 > 반바지 > 스커트 팬츠,C|D,팬츠·쇼츠·레깅스|스커트,COMPARABLE,8,KIDS,E483329|E483394|E484064|E484924|E486220,GIRLS유틸리티미니스코츠|GIRLS셔링스코츠(무지)|GIRLS저지미니스코츠(엠브로이더리)|GIRLS저지미니스코츠(플라워)|GIRLS저지미니스코츠(벌룬),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58084"", ""class"": ""57975"", ""gender"": ""57894"", ""subcategory"": ""58608""}","{""category"": ""short pants"", ""class"": ""pants and skirts"", ""gender"": ""kids"", ""subcategory"": ""skorts""}"
uniqlo,uniqlo:57894:57976:58085:58611,KIDS > 스커트 & 원피스 > 원피스 > 슬리브리스,E,원피스·점프수트·커버올,COMPARABLE,2,KIDS,E488976|E489063,GIRLS셔링원피스(슬리브리스)무지|GIRLS셔링원피스(슬리브리스)체크,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58085"", ""class"": ""57976"", ""gender"": ""57894"", ""subcategory"": ""58611""}","{""category"": ""dresses"", ""class"": ""dresses and skirts"", ""gender"": ""kids"", ""subcategory"": ""sleeveless""}"
uniqlo,uniqlo:57894:57976:58085:58612,KIDS > 스커트 & 원피스 > 원피스 > 반팔,E,원피스·점프수트·커버올,COMPARABLE,1,KIDS,E488239,GIRLS프릴원피스(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58085"", ""class"": ""57976"", ""gender"": ""57894"", ""subcategory"": ""58612""}","{""category"": ""dresses"", ""class"": ""dresses and skirts"", ""gender"": ""kids"", ""subcategory"": ""short sleeve""}"
uniqlo,uniqlo:57894:57977:58089:58626,KIDS > 스포츠 유틸리티 웨어 > 하의 > 바지,C,팬츠·쇼츠·레깅스,COMPARABLE,1,KIDS,E465163,KIDS울트라스트레치액티브조거팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58089"", ""class"": ""57977"", ""gender"": ""57894"", ""subcategory"": ""58626""}","{""category"": ""bottoms"", ""class"": ""sport utility wear"", ""gender"": ""kids"", ""subcategory"": ""long pants""}"
uniqlo,uniqlo:57894:57978:58091:58633,KIDS > 이너웨어 > 에어리즘 > 에어리즘 코튼 블렌드,F,이너웨어·홈웨어,COMPARABLE,1,KIDS,E454063,GIRLS AIRism코튼블렌드캐미솔,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58091"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58633""}","{""category"": ""airism"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""airism cotton brend""}"
uniqlo,uniqlo:57894:57978:58091:58635,KIDS > 이너웨어 > 에어리즘 > 탱크탑,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,1,KIDS,E481951,KIDS AIRism마이크로메쉬탱크탑,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58091"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58635""}","{""category"": ""airism"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""tank top""}"
uniqlo,uniqlo:57894:57978:58091:58636,KIDS > 이너웨어 > 에어리즘 > 캐미솔,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,1,KIDS,E481994,GIRLS AIRism코튼블렌드캐미솔(프린트),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58091"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58636""}","{""category"": ""airism"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""camisole""}"
uniqlo,uniqlo:57894:57978:58092:100097,KIDS > 이너웨어 > 히트텍 > 긴팔,F,이너웨어·홈웨어,COMPARABLE,3,KIDS,E470362|E478628|E478634,KIDS히트텍엑스트라웜코튼크루넥T(긴팔)|KIDS히트텍엑스트라웜코튼크루넥T(긴팔)|KIDS히트텍울트라웜크루넥T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58092"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""100097""}","{""category"": ""heattech"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57894:57978:58092:100098,KIDS > 이너웨어 > 히트텍 > 히트텍 엑스트라 웜,F,이너웨어·홈웨어,COMPARABLE,2,KIDS,E478637|E485359,KIDS히트텍엑스트라웜코튼레깅스|KIDS히트텍엑스트라웜코튼크루넥T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58092"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""100098""}","{""category"": ""heattech"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""heattech extra warm""}"
uniqlo,uniqlo:57894:57978:58092:58641,KIDS > 이너웨어 > 히트텍 > 히트텍,F,이너웨어·홈웨어,COMPARABLE,1,KIDS,E478623,KIDS히트텍U넥T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58092"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58641""}","{""category"": ""heattech"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""heattech""}"
uniqlo,uniqlo:57894:57978:58092:58644,KIDS > 이너웨어 > 히트텍 > 양말,X,비교 제외,EXCLUDED,5,KIDS,E485394|E485396|E485397|E485400|E488947,KIDS히트텍삭스2P(페어아일)|KIDS히트텍삭스2P(라인)|GIRLS히트텍삭스2P(도트)|GIRLS히트텍삭스2P(퍼리)|KIDS히트텍삭스2P(케이블),유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58092"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58644""}","{""category"": ""heattech"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57894:57978:58093:58646,KIDS > 이너웨어 > 주니어브라 & 브라탑 > 브라탑,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,1,KIDS,E474816,GIRLS AIRism코튼블렌드브라캐미솔,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58093"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58646""}","{""category"": ""bras and bra tops"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""bra top""}"
uniqlo,uniqlo:57894:57978:58094:58648,KIDS > 이너웨어 > 레깅스 & 타이즈 > HEATTECH,X,비교 제외,EXCLUDED,2,KIDS,E458788|E470374,KIDS히트텍레깅스|KIDS히트텍엑스트라웜코튼레깅스,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58094"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58648""}","{""category"": ""leggings and tights"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""heattech""}"
uniqlo,uniqlo:57894:57978:58095:58650,KIDS > 이너웨어 > 언더웨어 > 복서브리프,F,이너웨어·홈웨어,COMPARABLE,1,KIDS,E478657,BOYS AIRism복서브리프3P,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58095"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58650""}","{""category"": ""underwear"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""boxer briefs""}"
uniqlo,uniqlo:57894:57978:58095:58651,KIDS > 이너웨어 > 언더웨어 > 쇼츠,F,이너웨어·홈웨어,COMPARABLE,1,KIDS,E482015,GIRLS AIRism심리스쇼츠(3P·복서),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58095"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58651""}","{""category"": ""underwear"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""shorts""}"
uniqlo,uniqlo:57894:57978:58096:58653,KIDS > 이너웨어 > 양말 > 레귤러삭스,X,비교 제외,EXCLUDED,5,KIDS,E481972|E485403|E485408|E485411|E488359,KIDS삭스3P(라인)B|KIDS삭스3P(라인)C|GIRLS삭스3P|KIDS쇼트삭스3P|KIDS삭스3P,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58096"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58653""}","{""category"": ""socks"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""regular socks""}"
uniqlo,uniqlo:57894:57978:58096:58654,KIDS > 이너웨어 > 양말 > 쇼트삭스,X,비교 제외,EXCLUDED,4,KIDS,E464284|E481973|E481978|E485416,KIDS쇼트삭스3P(서포트)|KIDS쇼트삭스3P(라인)A|KIDS쇼트삭스3P(라인)B|GIRLS쇼트삭스3P,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58096"", ""class"": ""57978"", ""gender"": ""57894"", ""subcategory"": ""58654""}","{""category"": ""socks"", ""class"": ""innerwear"", ""gender"": ""kids"", ""subcategory"": ""short socks""}"
uniqlo,uniqlo:57894:59410:59411:63038,KIDS > 액세서리 > 액세서리 > 모자,X,비교 제외,EXCLUDED,2,KIDS,E485791|E486675,KIDS PEANUTS UV PROTECTION캡|KIDS PEANUTS UV PROTECTION캡,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""59411"", ""class"": ""59410"", ""gender"": ""57894"", ""subcategory"": ""63038""}","{""category"": ""accessories"", ""class"": ""accessories"", ""gender"": ""kids"", ""subcategory"": ""hats""}"
uniqlo,uniqlo:57894:81621:82095:82486,KIDS > 에어리즘 > 주니어브라 & 브라탑 > 브라탑,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,1,KIDS,E482006,GIRLS AIRism퍼스트브라,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""82095"", ""class"": ""81621"", ""gender"": ""57894"", ""subcategory"": ""82486""}","{""category"": ""bras and bra tops"", ""class"": ""airism"", ""gender"": ""kids"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57894:81621:86272:86273,KIDS > 에어리즘 > 언더웨어 > Others 그 외,F,이너웨어·홈웨어,COMPARABLE,1,KIDS,E478656,BOYS AIRism복서브리프3P,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""86272"", ""class"": ""81621"", ""gender"": ""57894"", ""subcategory"": ""86273""}","{""category"": ""innerwear"", ""class"": ""airism"", ""gender"": ""kids"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57925:57980:58101:58668,BABY > 신생아(0개월~2세) > 커버올 > 긴팔,E,원피스·점프수트·커버올,COMPARABLE,3,BABY,E486335|E486336|E487950,BN립커버올(긴팔)|BN립커버올(긴팔)스트라이프|BN살로페트,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58101"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58668""}","{""category"": ""one pieces"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""longsleeves""}"
uniqlo,uniqlo:57925:57980:58101:58669,BABY > 신생아(0개월~2세) > 커버올 > 반팔,E,원피스·점프수트·커버올,COMPARABLE,1,BABY,E483021,BN커버올(반팔)A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58101"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58669""}","{""category"": ""one pieces"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""shortsleeves""}"
uniqlo,uniqlo:57925:57980:58101:58670,BABY > 신생아(0개월~2세) > 커버올 > 슬리브리스,E,원피스·점프수트·커버올,COMPARABLE,2,BABY,E483022|E489176,BN커버올(슬리브리스)A|BN커버올(슬리브리스),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58101"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58670""}","{""category"": ""one pieces"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""sleeveless""}"
uniqlo,uniqlo:57925:57980:58101:58671,BABY > 신생아(0개월~2세) > 커버올 > 그 외,E,원피스·점프수트·커버올,COMPARABLE,3,BABY,E488902|E488903|E489247,BN퀼팅커버올(긴팔)칼라|BN퀼팅커버올(긴팔)컬러블록|BN퀼팅커버올(긴팔)동물,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58101"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58671""}","{""category"": ""one pieces"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57925:57980:58102:58672,BABY > 신생아(0개월~2세) > 바디수트 > 코튼,E,원피스·점프수트·커버올,COMPARABLE,1,BABY,E466434,BN바디수트(긴팔·포인텔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58102"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58672""}","{""category"": ""bodysuits"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""cotton""}"
uniqlo,uniqlo:57925:57980:58102:58673,BABY > 신생아(0개월~2세) > 바디수트 > 코튼메쉬,E,원피스·점프수트·커버올,COMPARABLE,4,BABY,E444812|E481761|E481764|E481769,BN코튼메쉬이너바디수트(슬리브리스·1P·무지)|BN코튼메쉬이너바디수트(슬리브리스)|BN코튼메쉬이너바디수트(슬리브리스·프린트)|BN코튼메쉬이너바디수트(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58102"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58673""}","{""category"": ""bodysuits"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""cotton mesh""}"
uniqlo,uniqlo:57925:57980:58102:58674,BABY > 신생아(0개월~2세) > 바디수트 > 긴팔,E,원피스·점프수트·커버올,COMPARABLE,6,BABY,E486367|E486378|E486380|E488861|E489526,BN바디수트(긴팔)프린트|BN Picture Book바디수트(긴팔)미피A|BN Picture Book바디수트(긴팔)미피B|BN바디수트(긴팔)립|BN Picture Book바디수트(긴팔)애벌레A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58102"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58674""}","{""category"": ""bodysuits"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57925:57980:58102:58675,BABY > 신생아(0개월~2세) > 바디수트 > 반팔,E,원피스·점프수트·커버올,COMPARABLE,2,BABY,E481772|E487909,BN코튼메쉬이너바디수트(반팔)|BN코튼메쉬이너바디수트(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58102"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58675""}","{""category"": ""bodysuits"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""short sleeve""}"
uniqlo,uniqlo:57925:57980:58104:126278,BABY > 신생아(0개월~2세) > 티셔츠 & 스웨트셔츠 > 티셔츠(반팔),A,일반 상의,COMPARABLE,1,BABY,E485616,BT AIRism코튼크루넥T(패치),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58104"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""126278""}","{""category"": ""tops"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""short sleeve""}"
uniqlo,uniqlo:57925:57980:58105:58689,BABY > 신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,C,팬츠·쇼츠·레깅스,COMPARABLE,3,BABY,E464536|E488922|E490697,BT레깅스(10부·체크)|BT릴랙스핏레깅스(무지)|BT레깅스(10부·프린트),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58105"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58689""}","{""category"": ""pants and leggings"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""leggings""}"
uniqlo,uniqlo:57925:57980:58105:58691,BABY > 신생아(0개월~2세) > 레깅스 & 팬츠 > 쇼트팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,2,BABY,E481788|E481791,BT이지쇼트팬츠(스트라이프)|BT이지쇼트팬츠(스코츠),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58105"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58691""}","{""category"": ""pants and leggings"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""shorts""}"
uniqlo,uniqlo:57925:57980:58108:58698,BABY > 신생아(0개월~2세) > 양말 > 레귤러삭스,X,비교 제외,EXCLUDED,1,BABY,E486424,BABY삭스3P,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58108"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58698""}","{""category"": ""socks"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""regular socks""}"
uniqlo,uniqlo:57925:57980:58108:58699,BABY > 신생아(0개월~2세) > 양말 > 쇼트삭스,X,비교 제외,EXCLUDED,1,BABY,E486423,BABY쇼트삭스3P,유니클로 category가 명시적인 비의류/액세서리,,"{""category"": ""58108"", ""class"": ""57980"", ""gender"": ""57925"", ""subcategory"": ""58699""}","{""category"": ""socks"", ""class"": ""newborn"", ""gender"": ""baby"", ""subcategory"": ""short socks""}"
uniqlo,uniqlo:57925:57981:58110:105313,BABY > 영유아(6개월~5세) > 아우터 > 후리스,B,아우터,COMPARABLE,2,BABY,E486443|E486444,BT플러피얀후리스풀집재킷(컬러블록)|BT플러피얀후리스풀집재킷,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58110"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""105313""}","{""category"": ""outerwear"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""fleece""}"
uniqlo,uniqlo:57925:57981:58110:58704,BABY > 영유아(6개월~5세) > 아우터 > 패딩,B,아우터,COMPARABLE,2,BABY,E486416|E486417,BT PUFFTECH워셔블파카|BT PUFFTECH워셔블파카(프린트),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58110"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""58704""}","{""category"": ""outerwear"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""pufftech""}"
uniqlo,uniqlo:57925:57981:58111:126279,BABY > 영유아(6개월~5세) > 티셔츠 & 스웨트셔츠 > 티셔츠(반팔),A,일반 상의,COMPARABLE,8,BABY,E481792|E481794|E481796|E481797|E483126,BT AIRism코튼크루넥T(공룡)|BT AIRism코튼크루넥T(프릴)|BT AIRism코튼크루넥T(프린트)|BT AIRism코튼크루넥T|BT Picture Book UT(그래픽T·반팔)애벌레A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58111"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""126279""}","{""category"": ""tops"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""short sleeve""}"
uniqlo,uniqlo:57925:57981:58111:58709,BABY > 영유아(6개월~5세) > 티셔츠 & 스웨트셔츠 > 스웨트,A,일반 상의,COMPARABLE,4,BABY,E486411|E488005|E488006|E488007,BT Mickey＆Friends스웨트셔츠A|BT Mickey＆Friends스웨트셔츠B|BT Mickey＆Friends스웨트셔츠C|BT Mickey＆Friends스웨트셔츠D,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58111"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""58709""}","{""category"": ""tops"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""sweat""}"
uniqlo,uniqlo:57925:57981:58111:87958,BABY > 영유아(6개월~5세) > 티셔츠 & 스웨트셔츠 > 티셔츠(긴팔),A,일반 상의,COMPARABLE,3,BABY,E486412|E488826|E489012,BT크루넥T(긴팔)스트라이프|BT크루넥T(긴팔)엠브로이더리|BT크루넥T(긴팔)멀티스트라이프,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58111"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""87958""}","{""category"": ""tops"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57925:57981:58112:128055,BABY > 영유아(6개월~5세) > 그래픽티셔츠 > The Picture Book Collection,A,일반 상의,COMPARABLE,4,BABY,E481808|E481809|E483128|E483129,BT Picture Book드라이파자마(반팔)미피|BT Picture Book드라이파자마(반팔)빵도둑 A|BT Picture Book UT(그래픽T·반팔)미피A|BT Picture Book UT(그래픽T·반팔)미피B,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58112"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""128055""}","{""category"": ""ut graphic tees"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""the picture book collection 26ss""}"
uniqlo,uniqlo:57925:57981:58112:134783,BABY > 영유아(6개월~5세) > 그래픽티셔츠 > Sanrio characters,A,일반 상의,COMPARABLE,3,BABY,E484425|E484992|E484993,BT Sanrio드라이파자마(반팔)A|BT Sanrio드라이파자마(반팔)B|BT Sanrio드라이파자마(반팔)C,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58112"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""134783""}","{""category"": ""ut graphic tees"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""sanrio characters""}"
uniqlo,uniqlo:57925:57981:58112:81253,BABY > 영유아(6개월~5세) > 그래픽티셔츠 > STUDIO GHIBLI,A,일반 상의,COMPARABLE,1,BABY,E473559,BT STUDIO GHIBLI UT(그래픽T·반팔)B,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58112"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""81253""}","{""category"": ""ut graphic tees"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""studio ghibli""}"
uniqlo,uniqlo:57925:57981:58113:58714,BABY > 영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,C,팬츠·쇼츠·레깅스,COMPARABLE,6,BABY,E444715|E460776|E469617|E481881|E485143,BT레깅스(10부·데님라이크)|BT레깅스(10부·립)|BT릴랙스핏레깅스(10부·데님라이크)|BT레깅스(립·프린트)|BT레깅스(프린트),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58113"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""58714""}","{""category"": ""pants and leggings"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""leggings""}"
uniqlo,uniqlo:57925:57981:58113:58715,BABY > 영유아(6개월~5세) > 레깅스 & 팬츠 > 크롭레깅스,C,팬츠·쇼츠·레깅스,COMPARABLE,2,BABY,E481779|E481780,BT AIRism크롭레깅스(7부·릴랙스핏)|BT AIRism크롭레깅스(7부·립),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58113"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""58715""}","{""category"": ""pants and leggings"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""cropped leggings""}"
uniqlo,uniqlo:57925:57981:58113:58716,BABY > 영유아(6개월~5세) > 레깅스 & 팬츠 > 쇼트팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,3,BABY,E481786|E481787|E485322,BT이지쇼트팬츠(트윌)|BT데님이지쇼트팬츠|BT이지쇼트팬츠(프린트),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58113"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""58716""}","{""category"": ""pants and leggings"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""shorts""}"
uniqlo,uniqlo:57925:57981:58115:58721,BABY > 영유아(6개월~5세) > 홈웨어 & 파자마 > 긴팔,F,이너웨어·홈웨어,COMPARABLE,12,BABY,E486425|E486426|E486427|E486428|E486448,BT Picture Book파자마(긴팔)미피A|BT Picture Book파자마(긴팔)미피B|BT Picture Book파자마(긴팔)푸A|BT Picture Book파자마(긴팔)푸B|BT Picture Book퀼팅파자마(긴팔)The Bears' School A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58115"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""58721""}","{""category"": ""homewear"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57925:57981:58115:58722,BABY > 영유아(6개월~5세) > 홈웨어 & 파자마 > 반팔,F,이너웨어·홈웨어,COMPARABLE,3,BABY,E488580|E488650|E488651,BT PAW Patrol드라이파자마(반팔)A|BT PAW Patrol드라이파자마(반팔)B|BT PAW Patrol드라이파자마(반팔)C,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58115"", ""class"": ""57981"", ""gender"": ""57925"", ""subcategory"": ""58722""}","{""category"": ""homewear"", ""class"": ""toddler"", ""gender"": ""baby"", ""subcategory"": ""short sleeve""}"
